request_id,subject_id,pdate,user_id,click_time,menu_id,menu_name,shunt_name,subject_name
ef8f789c-d5cb-47b7-ad17-41ee479efa87,220510144706,2022-11-07,20221002181337_0091613387ba8eaa6771b2aa9b0006e6,2022-11-07 13:05:34,20211202153053_d050c9d4c4f3de565f378727f6ede557,酸辣白菜,A,素菜小炒
bd5cdbd5-da76-45f0-a0c6-8b062821ea26,220510144706,2022-11-07,20221029222547_b5a580ec0c085c6a89460222c419da45,2022-11-07 11:00:35,20211115122950_4ce4a06a2546c696efe6c7d263f118bd,虎皮青椒,A,素菜小炒
4c99f1bb-ce7a-4c3a-b860-d3251556b16f,220510161201,2022-11-07,20221105010700_7cc8a6b20a231f620723bb11e80f6d96,2022-11-07 03:39:05,20221227103252_8feb83f7908ff64f4b9980dadad9b852,法式香煎银鳕鱼,A,西式料理
37e92791-1631-4826-a4a1-8212066450b5,220510161201,2022-11-07,20220516112427_9fb84685a9cfe70254d76ba1b46a7539,2022-11-07 14:30:46,20221227103252_8feb83f7908ff64f4b9980dadad9b852,法式香煎银鳕鱼,A,西式料理
43d8b925-d0cb-4286-98aa-b80e52f7da70,220510161201,2022-11-07,20221030072207_ca6f186b5963cd45b27fd14da8d62f56,2022-11-07 09:41:01,20221227103252_8feb83f7908ff64f4b9980dadad9b852,法式香煎银鳕鱼,A,西式料理
1b5f9e02-6a9a-4d40-9ff0-65495a192696,220510161201,2022-11-07,20220607223133_e2bc4a600bd5071d10186a16dc18d396,2022-11-07 17:18:13,20211224152823_68385713b510cb576ae73083e851ce2f,澳洲谷饲西冷牛排,A,西式料理
5caa256a-7dc5-4a04-822e-0b566b7e1561,220510161754,2022-11-07,20221105180431_4d796cb84af636057aa55641f1a4e57e,2022-11-07 08:08:36,20211122111645_83e02c874e41cf8a23c255b2404bb4e8,板栗焖鸡块（滋补餐）,A,红烧滋味
5caa256a-7dc5-4a04-822e-0b566b7e1561,220510161754,2022-11-07,20221105180431_4d796cb84af636057aa55641f1a4e57e,2022-11-07 08:14:40,20211122111645_83e02c874e41cf8a23c255b2404bb4e8,板栗焖鸡块（滋补餐）,A,红烧滋味
96bca6a6-d9ec-4c28-af3c-8e8509000df3,220510161754,2022-11-07,20221102174934_791e4dd2f59b354c54b25017a4d41e27,2022-11-07 17:12:14,20221228112954_9030d807dd8163dc11148f0e393fe61e,红烧肉,A,红烧滋味
19b7971e-909d-4b54-96fe-0d0bd427d3a9,220510161754,2022-11-07,20221102194916_c0c1b88e9b38e765502e0aee68a8a837,2022-11-07 10:44:29,20211208101423_2c54f5eef2681cebf412c6e3af8a4c65,糖醋排骨,A,红烧滋味
93037108-ddea-4e1c-afec-6d54ff746b60,220510162506,2022-11-07,20220630122815_2ae1a618cd3f891cdb5c7f8566d3010d,2022-11-07 13:10:14,20220124143201_30fc5c946a8e436504339b3ade87aa58,双椒羊肉,A,无辣不欢
062dc1d1-9297-44ec-b2d9-6189e579d89f,220511134039,2022-11-07,20220220222114_2e99a3b4f202598b13168bd6733d6646,2022-11-07 08:33:56,20211129173944_310a66c0b89d6bf82a7ce6717d0e99b6,山药炒黑木耳,A,养生滋补
