pdate,shunt_name,user_id,menu_id
2022-10-24,A,20221024173248_1d03ba3dbd879d23a78a7e32e897e0cc,1
2022-10-24,A,20221024183917_722fb1091b33ee7e97d52e2a7f2be350,4
2022-10-24,B,20201111201727_59a7b6303ca7ec74d56989e5ee983154,1
2022-10-24,B,20201114083014_8bb83b84135f315fcaa34dee93ebdfc8,1
2022-10-24,B,20210621225747_9298fae270666e425ecec276823b902e,1
2022-10-24,B,20210831173126_41a409d758e490182964299edaca6444,1
2022-10-24,B,20211007173759_7d8cf3483321ae1a1563d4bb40d895e5,2
2022-10-24,B,20211111221612_646607e059dc4541a30d255dd52124fd,1
2022-10-24,B,20211231212705_bbca95bd6b2c64214a0639376d08d22e,1
2022-10-24,B,20220228170031_81cf792c862ba25855d40fbc70e9b6c2,1
2022-10-24,B,20220301132741_dd846c7ab0476c67f3c3ee90f09e45e7,1
2022-10-24,B,20220302093045_948d3aeb9d83dd488b593f8517e696ba,1
2022-10-24,B,20220307190956_ccf3824c8e60d0df8aee577c74567aea,1
2022-10-24,B,20220308122831_57c01a26bdab97c2806017cf0cb55da6,1
2022-10-24,B,20220312120128_884c7bc9bbce154e62a95ba7a1c039c5,1
2022-10-24,B,20220315210915_de355e3f55f760d3b6a1f4c2fd340291,1
2022-10-24,B,20220327092237_920ccfed02c707e09db0355956bb1fc9,1
2022-10-24,B,20220422100309_7f12e4847dfb5496f5efb8fce0b2ce79,1
2022-10-24,B,20220501132405_31fa3555de37082452a6dc0d9c43ae41,1
2022-10-24,B,20220506014907_38f33bcc85a7162e5a4bf9332a83a58a,1
2022-10-24,B,20220506181124_37f77bfc8b7f9c7686ed7d092f5e7eb9,1
2022-10-24,B,20220524202208_f9539bf2bc6884e2bde53dc1b129d37c,1
2022-10-24,B,20220604125449_1b67cce73b26a0715b37b9a3d1b0a1dd,1
2022-10-24,B,20220604182419_0678c175245d589d77616e6aecbefa32,4
2022-10-24,B,20220615103718_7839d4dadf50bd9c387ec1fc021edefe,1
2022-10-24,B,20220710150444_d3d99985aa057491f47a733709012610,1
2022-10-24,B,20220722170542_eac3a50131303573e0bf4790ce575198,1
2022-10-24,B,20220729220750_1e43e0a5d76952a910f6e3c6557eb726,2
2022-10-24,B,20220803130547_c7f1593e1666372379111b6bd6e43801,1
2022-10-24,B,20220807170518_6f7163d6e0157055291f4f0ea09745b1,2
2022-10-24,B,20220817103536_9ac3d34c306aa408ce34d96ed3f3430b,1
2022-10-24,B,20220821103446_8d13d5dba601d1a2fae15c689729417a,2
2022-10-24,B,20220823091310_7b8192995e47ab6347b40a6ab48ff032,1
2022-10-24,B,20220830161428_b93d8a9b439d1cf4cc2daad0b664d8a5,5
2022-10-24,B,20220906160948_a3f76c71488f733b982e7e5a20ba5784,2
2022-10-24,B,20220907213017_bb450986c6e3684324af95acc4790349,1
2022-10-24,B,20220912204658_176922cfdaba04679e86af5c24111071,5
2022-10-24,B,20220919101645_1d38415d00360b962f8c5abe71f13943,2
2022-10-24,B,20220923010408_a0aa5f81dc8e8aca7e9e6f9886b35397,1
2022-10-24,B,20220927185244_3f453fe71cf9020e162a05afb851a9c9,4
2022-10-24,B,20220928103120_d664f67a6cedf32d2cbd070e31038028,2
2022-10-24,B,20220930170112_1c426be52d768040cba46549753c39fd,1
2022-10-24,B,20221001170227_8cf508764d514fd92611ed71d5f081a9,2
2022-10-24,B,20221006121702_1bb5f9a081cb6c8e80d31dcb01c08f78,2
2022-10-24,B,20221010105601_b73279fc012539aa44b8bf452a6d14b0,1
2022-10-24,B,20221014102316_a5aa576c653ad3fd7662d4e45495f306,1
2022-10-24,B,20221014160245_d330b52f8cd37412298d47151c223752,4
2022-10-24,B,20221015093645_98371e33324e26c28fe0827fa09bfb29,1
2022-10-24,B,20221015094038_c7742ca32cb9a3fb95a9a1d0c6461989,1
2022-10-24,B,20221016153818_f4e009dac20bc6c613404751e7b1e219,2
2022-10-24,B,20221018121549_0db2b7b4eb872542ffaa9aa56222cbe5,2
2022-10-24,B,20221018172440_64113b46a7379806420cb920fd4bd5a9,1
2022-10-24,B,20221018201057_957e71c1661056d05c556078fec78aa9,3
2022-10-24,B,20221019114930_f378c9ed67e1d7021f6087193135e505,2
2022-10-24,B,20221019131318_ffbff62f983b26cf603743a53773a341,1
2022-10-24,B,20221021124233_4cbad54fa830f245e8f5499e3ef2e2c4,3
2022-10-24,B,20221021211410_7a622e61780ca288039b0738baa654cd,1
2022-10-24,B,20221022212846_86a4f1801064437c27b61c13d8547dce,6
2022-10-24,B,20221023180841_3439a61b378856183819dbbc3e5c3af9,2
2022-10-24,B,20221023183831_2031b2f2a5cac19d514368bffa97ae18,3
2022-10-24,B,20221024114939_56a1d87fa43178ba1afa8390b3d83da4,3
2022-10-24,B,20221024115716_cec7436cb1988e09cbfda7ef17079565,9
2022-10-24,B,20221024143326_13802f04efd4a8b76cb9fe373626c9d7,4
2022-10-24,B,20221024191518_3982c9a6f1d3db7cf18605ff31cd1e27,1
2022-10-25,A,20210616231623_9922a9a7994a2512692694e2308ea0c5,1
2022-10-25,A,20220207131654_3a0974781c8837f3783f3f2f35123e67,1
2022-10-25,A,20220515153333_0bd1a460f003a36400b0670c9ed50061,1
2022-10-25,A,20220516155758_41b8102feec87d1117ba602f119073cc,2
2022-10-25,A,20220517134459_6aa5f568590a91277f1df8dde0d4ac24,1
2022-10-25,A,20220520193914_9abab9108f455987477b9c43b38e9b56,1
2022-10-25,A,20220527215251_b8baaef0001d0b4e86d93e0dcfab255f,1
2022-10-25,A,20220603200159_d3eccfccaaf3f6ef9f41bc8a63f2dc6f,1
2022-10-25,A,20220630122815_2ae1a618cd3f891cdb5c7f8566d3010d,1
2022-10-25,A,20220630233458_b31ce0c10acfed7757ba651ac47ba1f6,1
2022-10-25,A,20220704105119_03e8e07a156e1bfa89b525781bc96428,1
2022-10-25,A,20220705192437_48b5a9e3ef1b3a0cde2747fb2dbfbb03,1
2022-10-25,A,20220716095226_e00497ce2cd9915df130fdafd973d90b,1
2022-10-25,A,20220730124957_82488880254cef7b72b8906f708a1afc,1
2022-10-25,A,20220731172554_0b1ca061c41cf774a3284eb42a59cbc4,1
2022-10-25,A,20220805193319_84970c50c469bdcb9e0ba279646acc5a,3
2022-10-25,A,20220817182156_8a82f5aecf008fbaf977fb940b209ad6,1
2022-10-25,A,20220819120222_66ea2c95ef89586469a80de7c69612be,1
2022-10-25,A,20220825141410_8b1ba74d8653adb16b687219965fd525,1
2022-10-25,A,20220831094059_e0a053f23f05f77a4dbc768bdab3be28,2
2022-10-25,A,20220926030243_4b733c4e1340ae36e1be4c9ea715fb80,1
2022-10-25,A,20220929180605_35870b6fc86de5c9d046d1bdd9663cd0,1
2022-10-25,A,20221001221116_39979a1497773023c837b9fd222dd637,2
2022-10-25,A,20221002181337_0091613387ba8eaa6771b2aa9b0006e6,3
2022-10-25,A,20221006102020_c559e64d3d4aefb44173cbf658b850ea,1
2022-10-25,A,20221006173451_156cfc8c67d696deae3f0e0d806d6a13,2
2022-10-25,A,20221009135703_54bc785d1f5461ceab271803323a0f03,1
2022-10-25,A,20221011095549_22a6c55c5c8f457422409f8a631a0bc8,5
2022-10-25,A,20221011210226_f2c9337344867f2b08a34ab8b18cfc99,2
2022-10-25,A,20221016235654_fbfbd8524e5248cd01765ec8a8b401e4,6
2022-10-25,A,20221018165933_67e77105d3c41d465ed2d83f3a931e09,1
2022-10-25,A,20221020172356_2a5ff501ad423a38b8b909c5136aa41d,3
2022-10-25,A,20221021163923_ae5e767885feabc8b1430b9e70116996,1
2022-10-25,A,20221021165812_55febf7e84f251302f505c2dd349fd9a,3
2022-10-25,A,20221021201011_230a9669cc6ea1db970502ebc56b6b2e,1
2022-10-25,A,20221024121745_26314335a90644dfc307d4bbed26b389,1
2022-10-25,A,20221025143721_b78a07c92ab0ae3513167811673cc557,1
2022-10-25,A,20221025182638_997929a6f64d725b343f9288deb053aa,1
2022-10-25,A,20221025193153_d808d0333fff6bf7c94fb90580247319,2
2022-10-25,B,20200430104848_50db15e0b90a7885c363100407e987ad,1
2022-10-25,B,20201217172657_312bdb4cf0c4533ece38db92d4ba881c,1
2022-10-25,B,20210830192044_a31851991e066a3341a23d10eb335120,1
2022-10-25,B,20220210105049_9d9af3e396f394f0914e02a1bf73a804,1
2022-10-25,B,20220301132741_dd846c7ab0476c67f3c3ee90f09e45e7,1
2022-10-25,B,20220302093045_948d3aeb9d83dd488b593f8517e696ba,1
2022-10-25,B,20220308140858_647e885ed11fd157c82dc9ab174517c5,2
2022-10-25,B,20220309105814_8f525d74d15956eb04afbf9365867cce,1
2022-10-25,B,20220504141137_aa29b2958fa0af924361a22c86f02299,2
2022-10-25,B,20220524202208_f9539bf2bc6884e2bde53dc1b129d37c,1
2022-10-25,B,20220530131705_e291312fc26e77998769db48da6429a8,4
2022-10-25,B,20220604120644_7f5e105cab11c2030c3d258357d14fb5,1
2022-10-25,B,20220604182419_0678c175245d589d77616e6aecbefa32,2
2022-10-25,B,20220604203322_10d2063e575f65494d74a2a9a8924d38,1
2022-10-25,B,20220605141154_d5f051e11f88d2b92727ed68ba666628,3
2022-10-25,B,20220622203131_3e6a9364263c1fa434d18c241fc65301,1
2022-10-25,B,20220625210859_e35fecc920cd86a4270994a21dbe1e65,3
2022-10-25,B,20220714185136_2835335d7876484eaaa664dd528e5618,1
2022-10-25,B,20220810151051_c86cef8712efb96181f7ba9297912746,1
2022-10-25,B,20220818200433_d0ddfadecfa543ea0a5d8d4bbd65a440,3
2022-10-25,B,20220820205103_972795ee4cba6a6b9bc22c9ac3694f9b,1
2022-10-25,B,20220902104506_e7a061b3f086da067082e1512841f5e0,1
2022-10-25,B,20220904113623_2aa22b4086c387f65318af9804e5b9bd,1
2022-10-25,B,20220912234642_38fe373f481b5fcc8509901d28b869cb,2
2022-10-25,B,20220914143632_ac2640427815b0fd8eb77460690e22a8,1
2022-10-25,B,20220919101645_1d38415d00360b962f8c5abe71f13943,1
2022-10-25,B,20220926155525_ceb60e27b1887160174f88dd5ccbfaf1,1
2022-10-25,B,20220927143643_b2e9b5227189c647d3558897d2a50bee,2
2022-10-25,B,20220929005319_d8b7a95190b8abfbb653b1f0ac4f4ac9,2
2022-10-25,B,20220929154616_248f32cfb4be053372265d909b56f3d8,1
2022-10-25,B,20221003001017_35ce6f705abd7dc8e04a17d9de477551,1
2022-10-25,B,20221003223009_d6b0b9606179d4c777e9f3eeb448c406,1
2022-10-25,B,20221005091639_4ce3a4bc218667afccb394c914ee8f71,4
2022-10-25,B,20221005221043_b2faab6649dc903f28b9515b6cc2591a,2
2022-10-25,B,20221010200627_ede43c1220d9720186870a785367807a,3
2022-10-25,B,20221011104843_4e1ce879e32e7f47e61abbca2fa7b25f,1
2022-10-25,B,20221013184032_332ae3d845ca66f636b7535c84188091,1
2022-10-25,B,20221014160245_d330b52f8cd37412298d47151c223752,1
2022-10-25,B,20221015094038_c7742ca32cb9a3fb95a9a1d0c6461989,1
2022-10-25,B,20221016213743_a3eb2161835b80504af689cb7e0f2f9f,3
2022-10-25,B,20221018155037_9397c138dd5b32b7d7c67cbbea1e8b9a,1
2022-10-25,B,20221019131318_ffbff62f983b26cf603743a53773a341,3
2022-10-25,B,20221021211410_7a622e61780ca288039b0738baa654cd,2
2022-10-25,B,20221022110329_c98e8871c704b6fb77e017ac0a74d092,1
2022-10-25,B,20221022181438_8dda2492b976fb4122961ba6c06c19ae,1
2022-10-25,B,20221022212846_86a4f1801064437c27b61c13d8547dce,1
2022-10-25,B,20221024114939_56a1d87fa43178ba1afa8390b3d83da4,1
2022-10-25,B,20221024122728_109e1278824501021138f433f73817c4,1
2022-10-25,B,20221024162333_85c34e208165bd55dbc2078aa3e5b6c7,2
2022-10-25,B,20221025175644_fb05d58604fe0b4c99c602827c28796d,1
2022-10-25,B,20221025200219_9ba82137c0314fce3dc0b8e300b547a2,7
2022-10-25,B,20221025224904_6bd500c449ad9a7557ccc594bb18803a,3
2022-10-26,A,20211109165609_38bfaaf4ffec8a580c7df6cadb6dadba,1
2022-10-26,A,20220408145407_e129ef5db35c192adbb1934d61b6478a,1
2022-10-26,A,20220509145535_2a115f05f2acabc515a8704e2e6ba5fd,1
2022-10-26,A,20220513193400_46e6a321cce0180eef58ab8048fd0818,2
2022-10-26,A,20220531235450_b63ea42b90f9c211baee58714cc28e24,1
2022-10-26,A,20220617112006_e3753c6fbb12f6fdb9f20691a3751a67,1
2022-10-26,A,20220708222151_d7b26fcff2a76bbe91e1b352cbb4f3c5,1
2022-10-26,A,20220716095226_e00497ce2cd9915df130fdafd973d90b,1
2022-10-26,A,20220722140410_446caf37ed329ac3604a3dcbd78b58a2,1
2022-10-26,A,20220805193319_84970c50c469bdcb9e0ba279646acc5a,2
2022-10-26,A,20220912191717_79b3211b7a7e11c30721dd9b347acb10,1
2022-10-26,A,20220920171240_8a70f7bc25532deeb9f0093c191612ce,1
2022-10-26,A,20220922182228_4be4910cf163cb4daf224dbabd03d843,1
2022-10-26,A,20220922184157_40fbb993e0cb30076c85c078087e41fc,1
2022-10-26,A,20220929094320_fcc0d2bb7ccc1db6d3961d900074487d,3
2022-10-26,A,20220930003843_91c76fb8ceeb9a913a89dbc13a39395c,1
2022-10-26,A,20221003101259_5181caf8544981e16c2662807bc31c60,1
2022-10-26,A,20221020235952_22676e1bca621304c27dadff29180a9f,1
2022-10-26,A,20221021163923_ae5e767885feabc8b1430b9e70116996,1
2022-10-26,A,20221022084942_0df396bd787c01ecd90026baa711dc85,2
2022-10-26,A,20221024070141_da8775eb62866521806e16a23820bfa5,1
2022-10-26,A,20221026091224_63742a51084a31de340b987cb34687f7,2
2022-10-26,A,20221026133006_07f1b99b633d5265363aec2b98e542e9,4
2022-10-26,A,20221026161323_6b25e2c01d6606fe9dcb0e2a687fe3ed,1
2022-10-26,A,20221026173606_dbc5302393239a1883104ae140f0c3e7,1
2022-10-26,A,20221026174235_af07feb09c76c6d38283af191c173262,1
2022-10-26,A,20221026183445_5523663919d14621a77cb3ea3393660c,2
2022-10-26,A,20221026185710_910e7a9ba04345f42496a90697b08eb1,1
2022-10-26,A,20221026203829_a00ebc9b32518fbe87dfe984d1727a67,3
2022-10-26,B,20211007173759_7d8cf3483321ae1a1563d4bb40d895e5,2
2022-10-26,B,20211012185857_5dc72664655f77afe5f99cbddadf8b22,1
2022-10-26,B,20220301175418_08b699df9ef2be0876487ebce720a9af,1
2022-10-26,B,20220307103841_4cd566ed33143038f34088af5b815b39,1
2022-10-26,B,20220307203653_695f1052c94537b1ea6dc56c4416cdeb,1
2022-10-26,B,20220307222316_09ec49c8c316b6082f5942f0b4fdf3ec,1
2022-10-26,B,20220405100649_65ff58c3ea9eb08923d9f66e4b3cac6d,1
2022-10-26,B,20220422100309_7f12e4847dfb5496f5efb8fce0b2ce79,1
2022-10-26,B,20220510085758_7e069cd74c7c2e5c36ea43c8c03a47f6,1
2022-10-26,B,20220514130514_f288858af540e182d8ec23952b8501d6,1
2022-10-26,B,20220526020455_7e8e117b6e01cc9fe1cfd6596a17f232,1
2022-10-26,B,20220710130445_253e00941b3d53d66d185c7b25c17237,1
2022-10-26,B,20220714185136_2835335d7876484eaaa664dd528e5618,1
2022-10-26,B,20220721132751_00994e28798e93717a9e59fb1f22be0a,1
2022-10-26,B,20220723163303_83bc680303c00acdc97fbd23b07bcb02,1
2022-10-26,B,20220723164904_316aa0c6d36eaf529865ef4c5f67d417,1
2022-10-26,B,20220806123435_1d17a16c5d122b650358fd17fb539be8,1
2022-10-26,B,20220810181542_0c928d6f23eac1645080cb151dc992b7,2
2022-10-26,B,20220812154528_6acc2612f9b0709639a5dd5f835b2cfb,1
2022-10-26,B,20220815215410_80da29fcd4b6bf38f17c271f03c505ab,3
2022-10-26,B,20220818200433_d0ddfadecfa543ea0a5d8d4bbd65a440,1
2022-10-26,B,20220822111752_9f090bd8a72f4a98440dee78c1dc96d0,2
2022-10-26,B,20220827202554_463e66035631a5a83c8e80dfd0e4d455,1
2022-10-26,B,20220830161428_b93d8a9b439d1cf4cc2daad0b664d8a5,1
2022-10-26,B,20220901005206_ac20643e1e24882183592cad65a861cb,1
2022-10-26,B,20220902223024_5feb6d56052f120efbcbb2cb738b9ebf,1
2022-10-26,B,20220910133031_d1273a5f5b066ae226fb6374bbf55bf2,2
2022-10-26,B,20220912204658_176922cfdaba04679e86af5c24111071,3
2022-10-26,B,20220916200801_e04afcfbe989c85137eee4b1566aa207,1
2022-10-26,B,20220917122125_d10f23c2a478cad2819362720fc23634,1
2022-10-26,B,20220917165943_d3afc641c4f0e883f16be98eccd178bc,1
2022-10-26,B,20220924100231_7fa1b485f8d3147164575ea3bd21df41,1
2022-10-26,B,20220928103120_d664f67a6cedf32d2cbd070e31038028,1
2022-10-26,B,20220928194839_1c6317797e1b4034e35d347ca45315a6,1
2022-10-26,B,20220930164839_c0978aff3e47c0708e9c82bf5e8b4acf,1
2022-10-26,B,20221001215438_64cde6bce71609264b4a098073f52294,4
2022-10-26,B,20221003115426_a67cc0e38350a1db3a09bbb570e692ce,1
2022-10-26,B,20221005091639_4ce3a4bc218667afccb394c914ee8f71,2
2022-10-26,B,20221009215758_17da336be9f28abcf5f286810c644d71,4
2022-10-26,B,20221010105601_b73279fc012539aa44b8bf452a6d14b0,1
2022-10-26,B,20221014160245_d330b52f8cd37412298d47151c223752,1
2022-10-26,B,20221018155037_9397c138dd5b32b7d7c67cbbea1e8b9a,1
2022-10-26,B,20221018201057_957e71c1661056d05c556078fec78aa9,1
2022-10-26,B,20221020130952_7d7deafcb10dc6eaa5e0a4a905edd1e0,1
2022-10-26,B,20221021124233_4cbad54fa830f245e8f5499e3ef2e2c4,1
2022-10-26,B,20221021161949_d639067ab1a34a58bdcf07c76f3543a0,4
2022-10-26,B,20221021191303_e8c1a8c8acb694d56357b260b9c10dd9,1
2022-10-26,B,20221021211410_7a622e61780ca288039b0738baa654cd,2
2022-10-26,B,20221024114939_56a1d87fa43178ba1afa8390b3d83da4,1
2022-10-26,B,20221024155050_d59e1b2a8a8620fa52e47abfde5af80a,6
2022-10-26,B,20221026111420_62087736394cb4c322415a07804b9518,2
2022-10-26,B,20221026134453_d36d9f08735bba9f5a966f68d5674a31,1
2022-10-26,B,20221026180139_ad59e3ab8cd493e79968b8cae478c248,2
2022-10-26,B,20221026195231_cf5226b5c97b085db1ad1d6914069cc7,1
2022-10-26,B,20221026202709_4d3186767164fd4821db1b99c44d6bf8,5
2022-10-26,B,20221026211206_d528a715e8c40af206580d4e0e0652d2,2
2022-10-27,A,20201104210027_3305e5fb9ac1745300000cec3029191a,1
2022-10-27,A,20210527105916_c9ca98fe7e023b33a6f9a514ce2cdcfb,1
2022-10-27,A,20210619184615_7ba4c4642205d92c78ae4b891be2b443,1
2022-10-27,A,20211114160712_475038ed0bd3b7c53571f9a5814e0e64,1
2022-10-27,A,20220316201205_8e3ee7dbe5a151190b249ae4bf3c1e77,1
2022-10-27,A,20220501002158_d9de2cdd4ce9dcd7b07dff4a592bf702,1
2022-10-27,A,20220510102721_45dbf376d982a3ae3e39f75cf85173a8,6
2022-10-27,A,20220513181259_b30b27b1ed80bbcf872ac41fddfeeb12,1
2022-10-27,A,20220516005105_b996e4add2eb83b9aa15fa25e8fd12cb,2
2022-10-27,A,20220606185649_4db8bf847b126e1e9f51c8886f0b1414,1
2022-10-27,A,20220610142830_5edf2ba765d9ff24052654d50e5f81c2,1
2022-10-27,A,20220709101232_8c735ab27e60b4bd76be58a0759e58e0,1
2022-10-27,A,20220729100603_95b041988265502cff069e82a6c874ff,2
2022-10-27,A,20220805193319_84970c50c469bdcb9e0ba279646acc5a,1
2022-10-27,A,20220817182156_8a82f5aecf008fbaf977fb940b209ad6,1
2022-10-27,A,20220824105146_febffe9b90dee85457d2b787d42f0234,2
2022-10-27,A,20220829113400_26535ed27a0a854ac23ec39f02876c9c,1
2022-10-27,A,20220830145952_2ec30b4de3f3f557ea22e31ac4597355,1
2022-10-27,A,20220901222156_d2e48086ae612b604af92f955bd04c04,1
2022-10-27,A,20220903232939_9aa2e45b0c009aa57efbb1988db4e317,4
2022-10-27,A,20220911150017_0ad1238bb40b548fd0c90325939535db,2
2022-10-27,A,20220912194155_1f5403a3c1299449ea32b07814f422be,1
2022-10-27,A,20220928210600_434164fd099dd309b0321fd5c81be74c,1
2022-10-27,A,20220929180605_35870b6fc86de5c9d046d1bdd9663cd0,2
2022-10-27,A,20221009135703_54bc785d1f5461ceab271803323a0f03,4
2022-10-27,A,20221016133246_be9d6bb532c1ce328fa1bd2bd22a6552,1
2022-10-27,A,20221019105950_1c3ef20c2ab40c1077fcc4971a81344a,1
2022-10-27,A,20221020172356_2a5ff501ad423a38b8b909c5136aa41d,1
2022-10-27,A,20221020235952_22676e1bca621304c27dadff29180a9f,1
2022-10-27,A,20221024124713_0820655e64ae9de12ad22eb2e0f97751,6
2022-10-27,A,20221024205011_d088cc287ebcb562cbf621b35a9fcb21,3
2022-10-27,A,20221026133006_07f1b99b633d5265363aec2b98e542e9,2
2022-10-27,B,20200715155620_a6a78aa2530804d9a237f494d215ef2c,1
2022-10-27,B,20210626090245_07d5b06e05913e14e0fecc1bead9f235,1
2022-10-27,B,20210915204801_f414c6bc9d3c5fb46b3f1c93fd4d039f,1
2022-10-27,B,20211012185857_5dc72664655f77afe5f99cbddadf8b22,1
2022-10-27,B,20211208185521_2d90893996d3b479686eb15d7b5864ce,1
2022-10-27,B,20220216121944_dc944cc4572cd2d55aa83c699dd75c4b,3
2022-10-27,B,20220302093045_948d3aeb9d83dd488b593f8517e696ba,1
2022-10-27,B,20220308104557_7b33e622133ffc872ef8f6027d9e81d6,1
2022-10-27,B,20220312111737_a7853e6df79db7235c07f3167907d404,1
2022-10-27,B,20220323094043_32fb4c43e99765632cec0fb5fbaec714,2
2022-10-27,B,20220412205117_6d259e103ee5c3169882b1b4338b3c29,3
2022-10-27,B,20220422100309_7f12e4847dfb5496f5efb8fce0b2ce79,1
2022-10-27,B,20220506181124_37f77bfc8b7f9c7686ed7d092f5e7eb9,1
2022-10-27,B,20220506182832_cfb91d9a51fe7b4ad5f9d74b27654d7d,2
2022-10-27,B,20220507212142_7ad7fd54cbea596db777069ffb4fdf47,3
2022-10-27,B,20220510085758_7e069cd74c7c2e5c36ea43c8c03a47f6,1
2022-10-27,B,20220525212846_a4c21a37f47b5527568d7b35db3f8a7a,1
2022-10-27,B,20220629221255_d3fa2918be17aa0fc4b4880184a23eb0,1
2022-10-27,B,20220723163303_83bc680303c00acdc97fbd23b07bcb02,1
2022-10-27,B,20220810181542_0c928d6f23eac1645080cb151dc992b7,1
2022-10-27,B,20220811091619_daf12b5e4a592ab69439cf969a9b9e05,2
2022-10-27,B,20220813134659_944d695b306bd6987f0c1945285befb2,1
2022-10-27,B,20220813170949_04dd01c1f879af309618b5688447ab4a,4
2022-10-27,B,20220818121629_db21737cf289adf9972d089d410210ad,1
2022-10-27,B,20220825213623_b7df22635eb4d75279535c6acc4388df,1
2022-10-27,B,20220830133548_581163d8dd3c563b8109e21281cf8070,1
2022-10-27,B,20220830221405_eda0424648a0895a8c336c2c0f10d589,6
2022-10-27,B,20220907182408_70ed4d066711fef77ea27de594110c1c,1
2022-10-27,B,20220910133031_d1273a5f5b066ae226fb6374bbf55bf2,2
2022-10-27,B,20220912204658_176922cfdaba04679e86af5c24111071,1
2022-10-27,B,20220917165943_d3afc641c4f0e883f16be98eccd178bc,2
2022-10-27,B,20220919101645_1d38415d00360b962f8c5abe71f13943,1
2022-10-27,B,20220929174002_73731e64c99d556324386793ab07a541,1
2022-10-27,B,20220930125231_60dbb8ba931a1c81a294467c02c70a66,1
2022-10-27,B,20220930224416_7434121cfd12460ba571169e011f4434,1
2022-10-27,B,20221001221526_c62a9430c6969fc55ac4317b396a31d9,2
2022-10-27,B,20221003153853_f436f27a441da96dbbd8fe41e4a17168,1
2022-10-27,B,20221004182048_5e7e672c5067df686e15b134cf693683,2
2022-10-27,B,20221007145411_1b86b34558560f14c47cea3182ff9aa2,1
2022-10-27,B,20221007185217_9c2c38735db1c0ccd748a6ee09f5cc70,1
2022-10-27,B,20221009215758_17da336be9f28abcf5f286810c644d71,1
2022-10-27,B,20221010105601_b73279fc012539aa44b8bf452a6d14b0,1
2022-10-27,B,20221013184032_332ae3d845ca66f636b7535c84188091,2
2022-10-27,B,20221014154536_b13afab9061780dac27b01b7f4a89f95,1
2022-10-27,B,20221014160245_d330b52f8cd37412298d47151c223752,2
2022-10-27,B,20221015145600_6c397a522cbfa6e077f5b8227723caf2,1
2022-10-27,B,20221018155037_9397c138dd5b32b7d7c67cbbea1e8b9a,1
2022-10-27,B,20221021175637_2c682475de645a1af16a2f9204a6cc94,1
2022-10-27,B,20221021202924_c45ad214ba6d3d12a8a3b05e213c356d,2
2022-10-27,B,20221021211410_7a622e61780ca288039b0738baa654cd,2
2022-10-27,B,20221024155050_d59e1b2a8a8620fa52e47abfde5af80a,1
2022-10-27,B,20221024194133_7e2697a9845cf28a9de5c149b50b3064,2
2022-10-27,B,20221025125043_63df61f828d8ce5c1455ba39769fff1c,1
2022-10-27,B,20221025195905_4fa803116d7dbc319bfca18395b4e130,1
2022-10-27,B,20221026111911_87a8bf7c8cbf9196a60d46ad226f6c46,3
2022-10-27,B,20221026195231_cf5226b5c97b085db1ad1d6914069cc7,1
2022-10-27,B,20221026211206_d528a715e8c40af206580d4e0e0652d2,1
2022-10-27,B,20221027150453_d3bb99e44ebcd258fea462b7214362bd,1
2022-10-28,A,20210428190012_34447b17b68506251989a9c06d107324,1
2022-10-28,A,20210501160300_fd3b374677d0d6d095a13c9f047c30f8,1
2022-10-28,A,20220207131654_3a0974781c8837f3783f3f2f35123e67,1
2022-10-28,A,20220221214025_bc14b70d7bc6a6e07381c44f578e1c0a,1
2022-10-28,A,20220228160229_31826f883b7a2aa81f480e53da3fda28,1
2022-10-28,A,20220316201205_8e3ee7dbe5a151190b249ae4bf3c1e77,1
2022-10-28,A,20220507203005_8fef0b0f8f03c894149083c96569d6bb,1
2022-10-28,A,20220513181259_b30b27b1ed80bbcf872ac41fddfeeb12,1
2022-10-28,A,20220513194548_f9ffa16a0a5124d8157c1021d7b8d059,1
2022-10-28,A,20220517194627_01df16c8f338cb01ecec48b7bebe755e,1
2022-10-28,A,20220704105119_03e8e07a156e1bfa89b525781bc96428,2
2022-10-28,A,20220727224437_18482450a2cba70918896dfe5645d863,1
2022-10-28,A,20220806181945_f21af523a40512e83f54fed33719ca65,3
2022-10-28,A,20220811093332_e27a3742b6af20d5c1243dc206f74b55,1
2022-10-28,A,20220811183130_8f38f03820274659c3b2e23d4486a59f,1
2022-10-28,A,20220816234719_a51db42f060f8b25b63bc6547ad2f553,2
2022-10-28,A,20220820202600_b84bdba78e23292f99061bbf637dbc97,1
2022-10-28,A,20220824105146_febffe9b90dee85457d2b787d42f0234,2
2022-10-28,A,20220827163855_064164d70e77adb35c6c4ea20d074001,2
2022-10-28,A,20220829163234_637b995c008a0b9c9bd7ade11e86dfc9,5
2022-10-28,A,20220830112907_e0bf266d6f0015f5c80da1923c5ec422,1
2022-10-28,A,20220903194426_78241081f8239586a0e8808220edf72a,2
2022-10-28,A,20220915152608_6f5a4407f5b5497f93744ac0305d06e6,1
2022-10-28,A,20220918075626_c2cbcee05a7cbee6d531fd034004ff99,1
2022-10-28,A,20221006111806_c84b0b5a18b3207c6a984569c2c4e7db,7
2022-10-28,A,20221011095549_22a6c55c5c8f457422409f8a631a0bc8,3
2022-10-28,A,20221012202619_36455f54542778f669848f9e8813f2b6,1
2022-10-28,A,20221020235952_22676e1bca621304c27dadff29180a9f,2
2022-10-28,A,20221021202215_9ccce8c265ade7be5c76bcf5e3963b79,2
